temperature,value
229.5,-0.938718
229,-0.951179
228.5,-0.723131
228,-0.828032
227.5,-0.997299
227,-0.715768
226.5,-0.386239
226,-0.892338
225.5,-0.955242
225,-0.998941
224.5,-0.990014
224,-0.989363
223.5,-0.553551
223,-0.705806
222.5,-0.821787
222,-0.971623
221.5,-0.000848895
221,-0.519099
220.5,-0.908966
220,-0.816496
219.5,-0.758924
219,-0.605722
218.5,-0.55469
218,-0.498802
217.5,-0.948371
217,-0.859898
216.5,-0.845283
216,-0.869639
215.5,-0.964038
215,-0.800472
214.5,-0.875306
214,-0.710808
213.5,-0.823649
213,-0.950455
212.5,-0.872352
212,-0.936024
211.5,-0.848786
211,-0.996111
210.5,-0.406588
210,-0.977371
209.5,-0.997448
209,-0.991132
208.5,-0.75619
208,-0.509855
207.5,-0.527725
207,-0.859248
206.5,-0.892071
206,-0.705831
205.5,-0.845485
205,-0.989617
204.5,-0.944199
204,-0.959123
203.5,-0.945337
203,-0.430924
202.5,-0.94372
202,-0.899321
201.5,-0.660186
201,-0.659064
200.5,-0.98428
200,-0.946868
199.5,-0.367595
199,-0.677961
198.5,-0.919115
198,-0.944587
197.5,-0.948321
197,-0.972482
196.5,-0.960445
196,-0.830748
195.5,-0.809183
195,-0.908494
194.5,-0.546025
194,-0.956271
193.5,-0.975006
193,-0.916261
192.5,-0.896415
192,-0.844861
191.5,-0.923218
191,-0.447332
190.5,-0.28314
190,-0.932534
189.5,-0.659104
189,-0.991958
188.5,-0.681186
188,-6.75057e-05
187.5,-0.834726
187,-0.932759
186.5,-0.159782
186,-0.960784
185.5,-0.294502
185,-0.991154
184.5,-0.904605
184,-0.965003
183.5,-0.891765
183,-0.461765
182.5,-0.9089
182,-0.955408
181.5,-0.794642
181,-0.689289
180.5,-0.719984
180,-0.383076
179.5,-0.921972
179,-0.844299
178.5,-0.74086
178,-0.858652
177.5,-0.585202
177,-0.946871
176.5,-0.58908
176,-0.950808
175.5,-0.809429
175,-0.916273
174.5,-0.782335
174,-0.0646671
173.5,-0.950026
173,-0.986091
172.5,-0.99596
172,-0.861211
171.5,-0.842651
171,-0.852799
170.5,-0.914072
170,-0.906503
169.5,-0.629212
169,-0.910338
168.5,-0.678213
168,-0.56046
167.5,-0.351474
167,-0.653347
166.5,-0.767873
166,-0.814509
165.5,-0.506051
165,-0.58273
164.5,-0.974571
164,-0.938908
163.5,-0.578977
163,-0.499058
162.5,-0.908015
162,-0.887982
161.5,-0.979888
161,-0.938399
160.5,-0.814035
160,-0.906741
159.5,-0.776926
159,-0.873455
158.5,-0.81055
158,-0.924137
157.5,-0.866977
157,-0.378263
156.5,-0.888935
156,-0.759773
155.5,-0.998665
155,-0.833033
154.5,-0.868629
154,-0.983277
153.5,-0.977395
153,-0.869334
152.5,-0.837887
152,-0.842201
151.5,-0.975251
151,-0.984839
150.5,-0.993122
150,-0.900936
149.5,-0.758192
149,-0.458105
148.5,-0.997889
148,-0.459918
147.5,-0.690404
147,-0.79765
146.5,-0.837054
146,-0.912558
145.5,-0.985381
145,-0.649757
144.5,-0.869858
144,-0.60695
143.5,-0.976886
143,-0.624523
142.5,-0.993154
142,-0.917598
141.5,-0.845272
141,-0.962983
140.5,-0.552746
140,-0.990055
139.5,-0.775857
139,-0.830633
138.5,-0.56623
138,-0.94732
137.5,-0.803685
137,-0.76355
136.5,-0.962922
136,-0.621033
135.5,-0.923279
135,-0.897233
134.5,-0.328333
134,-0.872273
133.5,-0.996415
133,-0.563562
132.5,-0.883859
132,-0.429017
131.5,-0.954265
131,-0.959842
130.5,-0.960915
130,-0.934197
129.5,-0.900419
129,-0.999904
128.5,-0.74777
128,-0.654103
127.5,-0.965161
127,-0.489997
126.5,-0.981795
126,-0.692168
125.5,-0.918138
125,-0.974191
124.5,-0.681378
124,-0.646508
123.5,-0.55225
123,-0.8331
122.5,-0.557106
122,-0.489776
121.5,-0.314877
121,-0.687656
120.5,-0.979493
120,-0.974417
119.5,-0.975731
119,-0.867074
118.5,-0.925003
118,0.00716245
117.5,-7.89968e-12
117,0.00128541
116.5,-0.827593
116,-0.968496
115.5,-0.596768
115,-0.876551
114.5,-0.672421
114,-0.997845
113.5,-0.741015
113,-0.373952
112.5,-0.955121
112,-0.975758
111.5,-0.710515
111,-0.947232
110.5,-0.874713
110,-0.504649
109.5,-0.999462
109,-0.771179
108.5,-0.621468
108,-0.849606
107.5,-0.742484
107,-0.950182
106.5,-0.895169
106,-0.260639
105.5,-0.926417
105,-0.652382
104.5,-0.979844
104,-0.948758
103.5,-0.935305
103,-0.284067
102.5,-0.544304
102,-0.966157
101.5,-0.963891
101,-0.744851
100.5,-0.826103
100,-0.939235
99.5,-0.980008
99,-0.136158
98.5,-0.432869
98,-0.585167
97.5,-0.392646
97,-0.853249
96.5,-0.987422
96,-0.849593
95.5,-0.704699
95,-0.902721
94.5,-0.467707
94,-0.930148
93.5,-0.802609
93,-0.944243
92.5,-0.801873
92,-0.868337
91.5,-0.849317
91,-0.991551
90.5,-0.875285
90,-0.867069
89.5,-0.983246
89,-0.840824
88.5,-0.911915
88,-0.959572
87.5,-0.683657
87,-0.963256
86.5,-0.951946
86,-0.99682
85.5,-0.762209
85,-3.28823e-05
84.5,-0.840274
84,-0.913874
83.5,-0.542826
83,-0.930342
82.5,-0.996012
82,-0.492356
81.5,-0.947201
81,-0.549634
80.5,-0.997159
80,-0.376345
79.5,-0.925067
79,-0.995405
78.5,-0.556087
78,-0.9893
77.5,-0.279528
77,-0.549022
76.5,-0.872292
76,-0.804573
75.5,-0.92125
75,-0.922125
74.5,-0.919
74,-0.745116
73.5,-0.911875
73,-0.803705
72.5,-0.974828
72,-0.850959
71.5,-0.875907
71,-0.997878
70.5,-0.975747
70,-0.85346
69.5,-0.910696
69,-0.705384
68.5,-0.601909
68,-0.999309
67.5,-0.896668
67,-0.999852
66.5,-0.769892
66,-0.0165526
65.5,-0.972612
65,-0.836212
64.5,-0.855073
64,-0.957719
63.5,-0.393397
63,-0.624513
62.5,-0.90479
62,-0.660944
61.5,-0.976937
61,-0.961515
60.5,-0.791025
60,-0.996856
59.5,-0.63131
59,-0.539792
58.5,-0.780754
58,-0.958071
57.5,-0.998315
57,-0.997087
56.5,-0.936821
56,-0.932978
55.5,-0.955921
55,-0.979309
54.5,-0.98956
54,-0.627442
53.5,-0.990107
53,-0.921398
52.5,-0.880797
52,-0.922787
51.5,-0.709173
51,-0.463605
50.5,-0.539901
50,-0.716857
49.5,-0.973424
49,-0.448193
48.5,-0.982416
48,-0.914605
47.5,-0.593437
47,-0.649525
46.5,-0.468218
46,-0.933398
45.5,-0.964507
45,-0.965729
44.5,-0.63171
44,-0.815562
43.5,-0.707561
43,-0.732045
42.5,-0.733254
42,-0.993626
41.5,-0.994412
41,-0.996499
40.5,-0.860593
40,-0.952015
39.5,-0.936959
39,-0.802169
38.5,-0.971333
38,-0.568268
37.5,-0.720185
37,-0.99108
36.5,-0.993816
36,-0.824096
35.5,-0.863883
35,-0.284904
34.5,-0.991941
34,-0.79747
33.5,-0.619294
33,-0.903473
32.5,-0.995186
32,-0.467414
31.5,-0.329376
31,-0.775636
30.5,-0.970425
30,-0.167281
29.5,-0.908795
29,-0.889509
28.5,-0.999176
28,-0.921749
27.5,-0.8751
27,-0.96468
26.5,-0.726884
26,-0.744489
25.5,-0.54623
25,-0.880733
24.5,-0.916868
24,-0.894532
23.5,-0.897798
23,-0.491405
22.5,-0.749516
22,-0.993945
21.5,-0.961921
21,-0.835125
20.5,-0.99473
20,-0.86551
19.5,-0.962776
19,-0.919792
18.5,-0.703813
18,-0.843992
17.5,-0.943835
17,-0.897251
16.5,-0.998158
16,-0.962624
15.5,-0.98447
15,-0.918867
14.5,-0.922513
14,-0.926092
13.5,-0.872677
13,-0.57465
12.5,-0.921346
12,-0.872021
11.5,0.00189921
11,-7.87882e-05
10.5,-0.757205
10,-0.955459
9.5,-0.934324
9,-0.997311
8.5,-0.202229
8,-0.578785
7.5,-0.253962
7,-0.914166
6.5,-0.43801
6,-0.91457
5.5,-0.716988
5,-0.976434
4.5,-0.787741
4,-0.989953
3.5,-0.599171
3,-0.992245
2.5,-0.941083
2,-0.906064
1.5,-0.98013
1,-0.382841
0.5,-0.930854
